latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
40.04928,18.28938,304.98,0.47,0.64,2025-06-29,2348,N21,nominal,2.0NRT,292.28,1.36,N
40.0434,18.28912,304.06,0.47,0.64,2025-06-29,2348,N21,nominal,2.0NRT,292.14,1.36,N
40.03793,18.27798,303.64,0.47,0.64,2025-06-29,2348,N21,nominal,2.0NRT,292.69,1.43,N
40.03772,18.28342,304.52,0.47,0.64,2025-06-29,2348,N21,nominal,2.0NRT,292.65,2.09,N
39.94542,16.58506,314.92,0.58,0.69,2025-06-29,2348,N21,nominal,2.0NRT,295.33,3.4,N
39.90059,18.19753,306.27,0.47,0.64,2025-06-29,2348,N21,nominal,2.0NRT,293.84,0.99,N
39.16666,27.63142,306.27,0.46,0.39,2025-06-29,2348,N21,nominal,2.0NRT,291.21,1.2,N
39.90216,18.19913,308.89,0.47,0.64,2025-06-29,2348,N21,nominal,2.0NRT,293.69,1.12,N
39.94375,16.5814,313.65,0.57,0.69,2025-06-29,2348,N21,nominal,2.0NRT,294.63,3.06,N
39.94357,16.5884,305.61,0.57,0.69,2025-06-29,2348,N21,nominal,2.0NRT,294.8,2.43,N
39.8917,18.16508,316.65,0.47,0.64,2025-06-29,2348,N21,nominal,2.0NRT,294.28,2.93,N
39.89148,18.17076,313.31,0.47,0.64,2025-06-29,2348,N21,nominal,2.0NRT,293.77,2.61,N
39.85923,18.2398,306.06,0.47,0.64,2025-06-29,2348,N21,nominal,2.0NRT,294.46,1.22,N
39.09136,27.51114,304.72,0.46,0.39,2025-06-29,2348,N21,nominal,2.0NRT,289.88,1.49,N
38.9728,27.95004,318.27,0.45,0.39,2025-06-29,2348,N21,nominal,2.0NRT,289.18,2.82,N
38.95457,27.95151,327.91,0.45,0.39,2025-06-29,2348,N21,nominal,2.0NRT,290.11,6.02,N
38.95104,27.95086,328.42,0.45,0.39,2025-06-29,2348,N21,nominal,2.0NRT,293.75,6.02,N
38.9517,27.94561,306.53,0.45,0.39,2025-06-29,2348,N21,nominal,2.0NRT,290.1,6.3,N
38.94816,27.94507,321.95,0.45,0.39,2025-06-29,2348,N21,nominal,2.0NRT,291.05,1.97,N
38.94751,27.95028,323.63,0.45,0.39,2025-06-29,2348,N21,nominal,2.0NRT,288.83,3.02,N
38.94663,27.92838,303.26,0.45,0.39,2025-06-29,2348,N21,nominal,2.0NRT,289.84,1.14,N
38.94463,27.94445,303.95,0.45,0.39,2025-06-29,2348,N21,nominal,2.0NRT,289.28,1.97,N
38.94377,27.92236,335.63,0.45,0.39,2025-06-29,2348,N21,nominal,2.0NRT,294.09,8.06,N
38.94311,27.92767,311.14,0.45,0.39,2025-06-29,2348,N21,nominal,2.0NRT,290.36,2.36,N
38.94111,27.94373,313.92,0.45,0.39,2025-06-29,2348,N21,nominal,2.0NRT,290.25,2.2,N
38.92905,27.92462,319.99,0.45,0.39,2025-06-29,2348,N21,nominal,2.0NRT,290.37,1.45,N
38.9284,27.92988,301.48,0.45,0.39,2025-06-29,2348,N21,nominal,2.0NRT,289.45,1.45,N
38.92551,27.92401,303.35,0.45,0.39,2025-06-29,2348,N21,nominal,2.0NRT,290.34,1.45,N
38.92198,27.9234,309.84,0.45,0.39,2025-06-29,2348,N21,nominal,2.0NRT,290.25,1.46,N
38.75304,26.93811,305.79,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,291.37,1.27,N
38.74076,26.94706,308.67,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,293.15,1.24,N
38.73903,26.9298,313.81,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,293.64,2.3,N
38.73149,26.96237,301.38,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,290.9,0.99,N
37.93783,32.53414,303.4,0.39,0.36,2025-06-29,2348,N21,nominal,2.0NRT,288.35,1.14,N
38.2667,28.72453,301.65,0.42,0.37,2025-06-29,2348,N21,nominal,2.0NRT,290.34,0.44,N
38.4256,27.21409,311.17,0.47,0.4,2025-06-29,2348,N21,nominal,2.0NRT,293.57,1.56,N
37.89696,30.49328,303.59,0.39,0.36,2025-06-29,2348,N21,nominal,2.0NRT,288.56,1.04,N
38.18395,26.86798,310.51,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,292.92,1.45,N
37.86258,29.37283,307.17,0.4,0.37,2025-06-29,2348,N21,nominal,2.0NRT,290.86,1.05,N
38.1613,26.99804,330.3,0.47,0.4,2025-06-29,2348,N21,nominal,2.0NRT,292.54,3.23,N
38.16743,26.88178,338.66,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,295.01,7.8,N
38.15923,26.95224,305.14,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,294.8,1.52,N
38.15472,26.99094,301.58,0.47,0.4,2025-06-29,2348,N21,nominal,2.0NRT,290.42,1.01,N
38.16378,26.88109,328.95,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,295.18,7.8,N
38.16315,26.8865,344.19,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,298.16,11.85,N
38.15687,26.94061,329.07,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,295.87,4.18,N
38.1562,26.94634,308.69,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,294.82,4.18,N
38.16792,26.8792,320.37,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,293.46,3.81,N
38.16726,26.88469,328.5,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,293.8,3.81,N
38.15939,26.94957,306.23,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,295.09,1.6,N
38.16361,26.88398,352.64,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,300.41,16.64,N
38.15639,26.94364,333.52,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,297.64,6.55,N
38.16298,26.88927,311.97,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,293.35,1.68,N
38.15273,26.94308,330.31,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,297.94,6.55,N
38.15933,26.88859,313.6,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,294.03,1.68,N
38.15344,26.93725,306.88,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,293.34,3.56,N
38.15569,26.88789,346.79,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,299.9,30.19,N
38.14979,26.93668,320.92,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,294.48,4.39,N
38.14909,26.9425,305.5,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,294.64,1.95,N
38.15204,26.88717,329.92,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,310.61,30.19,N
38.14614,26.93611,333.68,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,297.16,4.39,N
38.1484,26.88644,344.01,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,296.64,9.22,N
38.14249,26.93548,329.33,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,296.33,3,N
38.1432,26.92967,309.17,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,293.69,3,N
38.14933,26.8476,306.83,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,292.77,1.88,N
38.14635,26.84133,333.62,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,297.25,10.76,N
38.14568,26.84686,304.28,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,293.17,10.76,N
38.13593,26.92828,308.67,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,294.34,1.63,N
38.1427,26.84059,340.01,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,301.4,10.76,N
38.13809,26.87912,326.06,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,294.99,3.81,N
38.12632,26.97708,344.72,0.47,0.4,2025-06-29,2348,N21,nominal,2.0NRT,299.13,18.58,N
38.13744,26.88457,318.04,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,293.92,2.66,N
38.13228,26.92761,312.56,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,295.15,1.63,N
38.13905,26.83985,327.33,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,293.9,3.52,N
38.13377,26.88407,327.05,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,294.68,3.41,N
38.13443,26.87856,304.9,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,292.64,2.74,N
38.12931,26.92134,312.27,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,293.3,1.3,N
38.13077,26.87797,328.64,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,294.76,2.74,N
38.1301,26.88356,328.51,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,294.57,3.41,N
38.12567,26.9207,310.85,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,294.58,1.3,N
38.12712,26.87731,321.89,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,293.28,1.86,N
38.12201,26.92015,321.54,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,295.31,3.14,N
38.11615,26.96911,304.57,0.47,0.4,2025-06-29,2348,N21,nominal,2.0NRT,292.76,1.06,N
38.12811,26.8377,343.84,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,304.63,34.71,N
38.1238,26.84253,324.01,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,292.59,26.89,N
38.10528,26.96687,309.38,0.47,0.4,2025-06-29,2348,N21,nominal,2.0NRT,292.63,1.17,N
38.09805,26.96526,330.01,0.47,0.4,2025-06-29,2348,N21,nominal,2.0NRT,293.47,4.41,N
38.10886,26.8741,306.63,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,291.65,1.21,N
38.10818,26.87982,302.64,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,291.33,1.03,N
38.09443,26.9644,335.57,0.47,0.4,2025-06-29,2348,N21,nominal,2.0NRT,299.02,20.94,N
38.10453,26.87917,302.74,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,291.86,2.29,N
38.10091,26.87838,329.68,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,294.05,2.29,N
38.09146,26.95814,306.05,0.47,0.4,2025-06-29,2348,N21,nominal,2.0NRT,293.8,1.41,N
38.09302,26.88206,306.01,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,293.15,1.05,N
38.08938,26.8813,339.94,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,295.48,4.92,N
38.08574,26.88059,327.34,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,294.56,4.92,N
38.089,26.85281,309.7,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,293.84,1.37,N
36.86846,34.76527,308.45,0.46,0.39,2025-06-29,2348,N21,nominal,2.0NRT,295.51,1.09,N
38.08469,26.8578,316.57,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,293.73,1.76,N
38.08171,26.8514,311.92,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,293.49,1.76,N
38.0791,26.87368,312.94,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,293.1,1.46,N
37.92482,28.12885,318.44,0.43,0.38,2025-06-29,2348,N21,nominal,2.0NRT,291.99,1.92,N
37.92424,28.13339,307.19,0.43,0.38,2025-06-29,2348,N21,nominal,2.0NRT,291.42,1.2,N
38.07611,26.8674,304.36,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,293.84,1.25,N
38.07547,26.87288,304.88,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,294.02,0.87,N
38.0682,26.87129,304.97,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,292.8,1.08,N
38.06758,26.87665,307.52,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,293.19,1.08,N
38.0652,26.86507,307.98,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,293.81,1.24,N
38.06092,26.86978,311.06,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,293.8,1.63,N
38.05728,26.86912,318.91,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,294.48,1.63,N
38.06535,26.86359,308.43,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,293.35,1.43,N
38.06105,26.86833,313.1,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,294.29,1.43,N
38.0574,26.86766,324.95,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,295.21,2.53,N
38.05376,26.86698,318.26,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,294.2,2.53,N
38.05079,26.86071,330.86,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,295.83,9.28,N
38.05012,26.86628,311.37,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,293.88,9.28,N
38.04647,26.86557,335.76,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,300.44,9.28,N
38.04285,26.86479,343.06,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,301.74,6.28,N
38.04351,26.85926,306.87,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,293.22,6.28,N
38.03921,26.864,304.46,0.48,0.4,2025-06-29,2348,N21,nominal,2.0NRT,292.31,6.28,N
37.77069,27.43641,308.63,0.45,0.39,2025-06-29,2348,N21,nominal,2.0NRT,296.48,1.5,N
37.25376,30.4417,317.22,0.39,0.36,2025-06-29,2348,N21,nominal,2.0NRT,293.28,2.02,N
34.5689,7.24286,317.77,0.42,0.37,2025-06-30,0130,N21,nominal,2.0NRT,296.59,1.05,N
34.50183,6.98209,308.5,0.41,0.37,2025-06-30,0130,N21,nominal,2.0NRT,297.62,1.09,N
35.56634,-0.93954,320.85,0.39,0.44,2025-06-30,0130,N21,nominal,2.0NRT,295.73,2.58,N
35.45983,-0.39608,311.02,0.54,0.42,2025-06-30,0130,N21,nominal,2.0NRT,294.81,2.01,N
35.31145,-1.34401,311.58,0.4,0.44,2025-06-30,0130,N21,nominal,2.0NRT,295.4,1.56,N
34.79542,0.32908,300.73,0.5,0.41,2025-06-30,0130,N21,nominal,2.0NRT,289.2,1.31,N
34.43839,2.05701,312.56,0.42,0.38,2025-06-30,0130,N21,nominal,2.0NRT,293,1.13,N
34.00737,-6.45899,315.06,0.38,0.59,2025-06-30,0130,N21,nominal,2.0NRT,293.51,1.74,N
57.01085,1.82716,295.14,0.5,0.49,2025-06-30,0124,N21,nominal,2.0NRT,284.45,10.3,N
53.27046,24.43899,298.83,0.54,0.51,2025-06-30,0124,N21,nominal,2.0NRT,284.11,0.64,N
55.71882,4.79306,310.6,0.56,0.43,2025-06-30,0124,N21,nominal,2.0NRT,285.41,1.78,N
53.24679,17.73491,298.58,0.48,0.4,2025-06-30,0124,N21,nominal,2.0NRT,283.29,0.91,N
50.54348,26.26076,320.45,0.39,0.6,2025-06-30,0124,N21,nominal,2.0NRT,289.1,3.55,N
50.54156,26.25959,320.81,0.39,0.6,2025-06-30,0124,N21,nominal,2.0NRT,288.59,2.66,N
51.2773,23.74155,297.06,0.59,0.53,2025-06-30,0124,N21,nominal,2.0NRT,282.3,0.9,N
53.87621,9.58792,296.09,0.4,0.37,2025-06-30,0124,N21,nominal,2.0NRT,283.79,0.74,N
52.71139,15.85212,317.33,0.43,0.38,2025-06-30,0124,N21,nominal,2.0NRT,285.27,1.87,N
53.51315,10.03672,306.32,0.39,0.37,2025-06-30,0124,N21,nominal,2.0NRT,288.3,1.17,N
53.52134,9.90404,329.94,0.4,0.37,2025-06-30,0124,N21,nominal,2.0NRT,287.43,7.55,N
52.24121,16.43219,299.39,0.46,0.39,2025-06-30,0124,N21,nominal,2.0NRT,284.14,0.59,N
52.23875,16.43136,301.77,0.46,0.39,2025-06-30,0124,N21,nominal,2.0NRT,284.33,0.61,N
50.92819,21.67562,310.34,0.5,0.49,2025-06-30,0124,N21,nominal,2.0NRT,287.01,2.15,N
52.48819,13.84039,302.45,0.4,0.37,2025-06-30,0124,N21,nominal,2.0NRT,285.61,0.81,N
53.13996,8.6739,311.49,0.41,0.37,2025-06-30,0124,N21,nominal,2.0NRT,286.19,1.23,N
53.13917,8.67998,300.31,0.41,0.37,2025-06-30,0124,N21,nominal,2.0NRT,286.31,1.23,N
53.13659,8.6727,299.72,0.41,0.37,2025-06-30,0124,N21,nominal,2.0NRT,284.04,2.68,N
53.1358,8.67877,301.78,0.41,0.37,2025-06-30,0124,N21,nominal,2.0NRT,285.92,2.68,N
53.13501,8.68485,303.12,0.41,0.37,2025-06-30,0124,N21,nominal,2.0NRT,286.58,1.7,N
53.13244,8.67756,341.44,0.41,0.37,2025-06-30,0124,N21,nominal,2.0NRT,287.49,2.68,N
53.12593,8.7006,297.89,0.41,0.37,2025-06-30,0124,N21,nominal,2.0NRT,285.37,0.84,N
53.12414,8.68728,303.93,0.41,0.37,2025-06-30,0124,N21,nominal,2.0NRT,287.04,1.35,N
52.17173,14.62763,313.19,0.42,0.37,2025-06-30,0124,N21,nominal,2.0NRT,282.23,1.34,N
52.16953,14.63933,295.47,0.42,0.37,2025-06-30,0124,N21,nominal,2.0NRT,283.62,0.57,N
50.80678,20.53071,300.89,0.45,0.47,2025-06-30,0124,N21,nominal,2.0NRT,276.92,1.47,N
52.39954,12.50031,314.4,0.39,0.36,2025-06-30,0124,N21,nominal,2.0NRT,287.21,1.37,N
51.10474,18.94223,311.91,0.39,0.44,2025-06-30,0124,N21,nominal,2.0NRT,288.19,1.3,N
51.68645,15.98079,331.05,0.45,0.39,2025-06-30,0124,N21,nominal,2.0NRT,289.69,8.54,N
53.63405,-0.24967,306.35,0.56,0.51,2025-06-30,0124,N21,nominal,2.0NRT,291.06,2.11,N
53.63361,-0.24127,308.56,0.56,0.51,2025-06-30,0124,N21,nominal,2.0NRT,289.36,2.11,N
53.56604,-0.60548,296.98,0.58,0.52,2025-06-30,0124,N21,nominal,2.0NRT,286.84,1.18,N
52.30904,10.26744,296.19,0.39,0.36,2025-06-30,0126,N21,nominal,2.0NRT,285.81,0.63,N
52.35416,9.88841,302.94,0.39,0.36,2025-06-30,0126,N21,nominal,2.0NRT,285.71,1.21,N
53.39715,-1.38421,300.22,0.62,0.54,2025-06-30,0126,N21,nominal,2.0NRT,286.2,1.25,N
50.4919,19.45437,312.45,0.42,0.45,2025-06-30,0126,N21,nominal,2.0NRT,288.37,1.46,N
50.48926,19.46536,301.85,0.42,0.45,2025-06-30,0126,N21,nominal,2.0NRT,285.85,0.86,N
53.33748,-1.75352,307.14,0.32,0.55,2025-06-30,0126,N21,nominal,2.0NRT,284.47,1.27,N
51.18111,16.11484,307.33,0.47,0.39,2025-06-30,0126,N21,nominal,2.0NRT,285.53,1.53,N
52.1641,10.4318,303.43,0.39,0.36,2025-06-30,0126,N21,nominal,2.0NRT,287.57,1.2,N
52.16252,10.41944,325.99,0.39,0.36,2025-06-30,0126,N21,nominal,2.0NRT,289.92,3.32,N
52.1601,10.41263,323.24,0.39,0.36,2025-06-30,0126,N21,nominal,2.0NRT,288.68,1.94,N
52.15934,10.39475,300.4,0.39,0.36,2025-06-30,0126,N21,nominal,2.0NRT,289.31,0.92,N
52.15768,10.40582,302.73,0.39,0.36,2025-06-30,0126,N21,nominal,2.0NRT,287.04,1.78,N
52.15685,10.41135,313.95,0.39,0.36,2025-06-30,0126,N21,nominal,2.0NRT,287.48,1.94,N
52.15444,10.40454,329.63,0.39,0.36,2025-06-30,0126,N21,nominal,2.0NRT,291.39,6.28,N
52.15202,10.39773,330.23,0.39,0.36,2025-06-30,0126,N21,nominal,2.0NRT,289.33,6.28,N
52.15119,10.40326,327.27,0.39,0.36,2025-06-30,0126,N21,nominal,2.0NRT,288.83,6.28,N
53.27504,-2.8415,301.7,0.36,0.57,2025-06-30,0126,N21,nominal,2.0NRT,287.01,1.26,N
52.55136,7.01177,295.72,0.44,0.39,2025-06-30,0126,N21,nominal,2.0NRT,283.86,0.48,N
50.34562,19.296,304.97,0.42,0.45,2025-06-30,0126,N21,nominal,2.0NRT,287.98,1.08,N
52.46769,7.3165,313.61,0.43,0.38,2025-06-30,0126,N21,nominal,2.0NRT,288.33,1.97,N
50.33389,19.2892,302.8,0.42,0.45,2025-06-30,0126,N21,nominal,2.0NRT,288.05,1.25,N
50.32998,19.28693,329.14,0.42,0.45,2025-06-30,0126,N21,nominal,2.0NRT,288.15,4.6,N
50.34178,18.86646,307.57,0.4,0.44,2025-06-30,0126,N21,nominal,2.0NRT,286.67,1.33,N
50.34121,18.86619,297.19,0.4,0.44,2025-06-30,0126,N21,nominal,2.0NRT,286.4,1.18,N
50.5352,17.97925,304.16,0.55,0.43,2025-06-30,0126,N21,nominal,2.0NRT,288.85,1.45,N
52.20735,8.04461,315.7,0.42,0.37,2025-06-30,0126,N21,nominal,2.0NRT,287.44,1.98,N
50.41487,18.13898,299.95,0.57,0.43,2025-06-30,0126,N21,nominal,2.0NRT,289.59,0.89,N
50.75425,16.23819,301.95,0.48,0.4,2025-06-30,0126,N21,nominal,2.0NRT,287.12,0.8,N
52.49519,4.60917,298.05,0.52,0.42,2025-06-30,0126,N21,nominal,2.0NRT,287.27,1.35,N
52.49138,4.60819,333.78,0.52,0.42,2025-06-30,0126,N21,nominal,2.0NRT,289.15,3.67,N
52.49064,4.61588,299.62,0.52,0.42,2025-06-30,0126,N21,nominal,2.0NRT,288.63,3.67,N
52.48832,4.59954,298.9,0.52,0.42,2025-06-30,0126,N21,nominal,2.0NRT,287.22,0.72,N
52.486,4.5831,319.39,0.53,0.42,2025-06-30,0126,N21,nominal,2.0NRT,286.82,2.54,N
52.48526,4.59086,307.35,0.52,0.42,2025-06-30,0126,N21,nominal,2.0NRT,287.37,1.57,N
52.48452,4.59856,299.49,0.52,0.42,2025-06-30,0126,N21,nominal,2.0NRT,288.31,1.57,N
52.48146,4.58987,299.55,0.52,0.42,2025-06-30,0126,N21,nominal,2.0NRT,288.4,1.57,N
52.47839,4.58115,327.26,0.53,0.42,2025-06-30,0126,N21,nominal,2.0NRT,289.18,3.92,N
52.47765,4.58887,315.43,0.52,0.42,2025-06-30,0126,N21,nominal,2.0NRT,289.36,3.97,N
52.47544,4.61191,302.07,0.52,0.42,2025-06-30,0126,N21,nominal,2.0NRT,289.5,1.35,N
51.85766,8.0292,303.37,0.41,0.37,2025-06-30,0126,N21,nominal,2.0NRT,289.15,1.08,N
51.85793,8.02755,303.42,0.41,0.37,2025-06-30,0126,N21,nominal,2.0NRT,289.06,0.79,N
51.27145,11.65845,300.67,0.39,0.36,2025-06-30,0126,N21,nominal,2.0NRT,288.99,0.87,N
51.76592,8.05836,302.62,0.41,0.37,2025-06-30,0126,N21,nominal,2.0NRT,289.24,1.12,N
50.05241,17.37711,322.57,0.54,0.42,2025-06-30,0126,N21,nominal,2.0NRT,287.43,3.21,N
51.61795,8.51158,304.49,0.4,0.37,2025-06-30,0126,N21,nominal,2.0NRT,289.33,1.04,N
51.59867,8.33525,305.29,0.41,0.37,2025-06-30,0126,N21,nominal,2.0NRT,289.65,1.14,N
51.59533,8.33412,308.82,0.41,0.37,2025-06-30,0126,N21,nominal,2.0NRT,290.57,1.14,N
50.39237,14.26152,314.87,0.43,0.38,2025-06-30,0126,N21,nominal,2.0NRT,289.61,1.95,N
51.5205,6.97072,329.26,0.43,0.38,2025-06-30,0126,N21,nominal,2.0NRT,292.98,4.72,N
51.50313,6.72633,304.42,0.44,0.38,2025-06-30,0126,N21,nominal,2.0NRT,293.44,2.07,N
51.49466,6.7368,315.8,0.44,0.38,2025-06-30,0126,N21,nominal,2.0NRT,291.74,2.17,N
51.49392,6.74307,317.14,0.44,0.38,2025-06-30,0126,N21,nominal,2.0NRT,292.3,2.17,N
51.49118,6.73573,335.73,0.44,0.38,2025-06-30,0126,N21,nominal,2.0NRT,293.82,15.16,N
51.48718,6.70852,327.83,0.44,0.38,2025-06-30,0126,N21,nominal,2.0NRT,292.48,4.58,N
51.48644,6.7148,322.52,0.44,0.38,2025-06-30,0126,N21,nominal,2.0NRT,292,4.58,N
51.48569,6.72106,344.7,0.44,0.38,2025-06-30,0126,N21,nominal,2.0NRT,298.6,20.16,N
51.48443,6.70116,328.03,0.44,0.38,2025-06-30,0126,N21,nominal,2.0NRT,293.02,3.1,N
51.48369,6.70746,342.57,0.44,0.38,2025-06-30,0126,N21,nominal,2.0NRT,294.26,4.58,N
51.48221,6.71999,331.82,0.44,0.38,2025-06-30,0126,N21,nominal,2.0NRT,294.17,20.16,N
51.48295,6.71373,312.31,0.44,0.38,2025-06-30,0126,N21,nominal,2.0NRT,293.02,4.58,N
51.46167,6.73911,328.79,0.44,0.38,2025-06-30,0126,N21,nominal,2.0NRT,291.59,2.59,N
51.42535,6.74099,327.74,0.44,0.38,2025-06-30,0126,N21,nominal,2.0NRT,292.04,2.98,N
51.42609,6.73473,316.71,0.44,0.38,2025-06-30,0126,N21,nominal,2.0NRT,291.76,2.98,N
48.60696,21.17547,328.06,0.56,0.51,2025-06-30,0126,N21,nominal,2.0NRT,290.65,7.79,N
51.36765,6.71049,331.65,0.44,0.38,2025-06-30,0126,N21,nominal,2.0NRT,294.66,5.79,N
51.36839,6.70423,313,0.44,0.38,2025-06-30,0126,N21,nominal,2.0NRT,294.07,5.79,N
51.36732,6.71002,339.75,0.44,0.38,2025-06-30,0126,N21,nominal,2.0NRT,293.75,8.4,N
51.36808,6.70377,310.21,0.44,0.38,2025-06-30,0126,N21,nominal,2.0NRT,293.38,3.07,N
51.3646,6.70273,309.62,0.44,0.38,2025-06-30,0126,N21,nominal,2.0NRT,292.13,0.94,N
48.60823,21.17878,325.88,0.56,0.51,2025-06-30,0126,N21,nominal,2.0NRT,291.2,7.78,N
49.89524,15.6389,302.55,0.48,0.4,2025-06-30,0126,N21,nominal,2.0NRT,289.98,0.99,N
51.29827,7.00963,312.78,0.43,0.38,2025-06-30,0126,N21,nominal,2.0NRT,291.38,2.05,N
49.03448,18.2912,302.78,0.41,0.45,2025-06-30,0126,N21,nominal,2.0NRT,289.42,0.77,N
51.25711,4.33837,304.09,0.52,0.41,2025-06-30,0126,N21,nominal,2.0NRT,292.66,1.47,N
50.87474,6.91767,304.11,0.43,0.38,2025-06-30,0126,N21,nominal,2.0NRT,291.74,0.49,N
51.6848,-5.03101,303.95,0.43,0.62,2025-06-30,0126,N21,nominal,2.0NRT,289.87,2.54,N
51.17756,3.80837,306.29,0.54,0.42,2025-06-30,0126,N21,nominal,2.0NRT,290.7,11.1,N
51.1737,3.80746,352.17,0.54,0.42,2025-06-30,0126,N21,nominal,2.0NRT,297.61,11.1,N
51.16984,3.80655,305.13,0.54,0.42,2025-06-30,0126,N21,nominal,2.0NRT,291.66,2.49,N
51.16911,3.81425,301.46,0.54,0.42,2025-06-30,0126,N21,nominal,2.0NRT,290.09,2.49,N
51.16525,3.81332,325.84,0.54,0.42,2025-06-30,0126,N21,nominal,2.0NRT,290.69,2.49,N
50.76501,5.67445,312.18,0.46,0.39,2025-06-30,0126,N21,nominal,2.0NRT,293.43,1.47,N
51.04391,2.29637,313.55,0.41,0.45,2025-06-30,0126,N21,nominal,2.0NRT,291.27,1.36,N
51.04342,2.30223,303.73,0.41,0.45,2025-06-30,0126,N21,nominal,2.0NRT,290.23,1.36,N
51.03668,2.28296,337.42,0.41,0.45,2025-06-30,0126,N21,nominal,2.0NRT,292.63,2.69,N
51.03619,2.28883,302.15,0.41,0.45,2025-06-30,0126,N21,nominal,2.0NRT,289.77,2.69,N
51.03503,2.25272,312.57,0.41,0.45,2025-06-30,0126,N21,nominal,2.0NRT,290.43,1.26,N
